SYMBOL,P
ERBB2,0.0059168
MIEN1,0.0080521
GRB7,0.0048837
IKZF3,0.0053195
ZPBP2,0.024783
GSDMB,0.040522
ORMDL3,0.040522
LRRC3C,0.030262
GSDMA,0.013736
PSMD3,0.013736
CSF3,0.0051703
MED24,0.0058742
THRA,0.0070502
NR1D1,0.0070502
MSL1,0.00086341
CASC3,0.00056495
RAPGEFL1,0.006815
WIPF2,0.00099555
CDC6,0.0051918
RARA,0.0012222
CTD-2267D19.3,0.0024598
GJD3,0.0024598
TOP2A,0.00010755
IGFBP4,2.2688e-05
TNS4,2.2198e-05
CCR7,0.0015944
SMARCE1,0.008348
KRT222,0.008348
KRT222,0.008348
KRT24,0.00070048
KRT25,5.4192e-05
KRT26,5.2058e-05
KRT27,0.00016876
KRT28,0.00090038
KRT10,0.0057342
TMEM99,0.0057342
KRT12,0.029695
KRT20,0.029693
KRT23,0.03621
KRT39,0.02617
KRT40,0.029712
KRTAP3-3,0.030861
KRTAP3-2,0.030245
KRTAP3-1,0.029843
KRTAP1-5,0.030089
KRTAP1-4,0.030089
KRTAP1-3,0.024766
KRTAP1-1,0.020041
KRTAP2-1,0.018493
KRTAP2-2,0.016246
KRTAP2-3,0.016246
KRTAP2-4,0.015207
KRTAP4-7,0.014006
KRTAP4-8,0.014408
KRTAP4-16P,0.014408
KRTAP4-9,0.014408
KRTAP4-11,0.016254
KRTAP4-12,0.016254
KRTAP4-6,0.010479
KRTAP9-1,0.014716
KRTAP9-2,0.0053456
KRTAP9-3,0.0053456
KRTAP9-8,0.0053456
KRTAP9-4,0.0053456
KRTAP9-9,0.0053456
KRTAP9-6,0.0010193
KRTAP9-7,0.0010193
KRTAP29-1,0.0057109
KRTAP16-1,0.0057109
KRTAP17-1,0.015627
KRT33A,0.015627
KRT34,0.015701
KRT31,0.015701
KRT37,0.0081359
KRT38,0.0081359
KRT32,0.0023097
KRT35,0.004318
KRT36,0.004318
KRT13,0.010243
KRT15,0.0097568
KRT19,0.0097568
KRT9,0.0045838
KRT14,0.0025071
KRT16,0.00054456
KRT17,0.00054456
JUP,0.003519
EIF1,0.00039167
GAST,0.00033504
HAP1,0.00015881
LEPREL4,0.011251
FKBP10,0.012074
NT5C3B,0.011707
KLHL10,0.011963
KLHL11,0.014901
ACLY,0.012359
CNP,0.01236
DNAJC7,0.010135
NKIRAS2,0.011929
ZNF385C,0.050838
DHX58,0.033603
KAT2A,0.00587
CTD-2132N18.3,0.00587
HSPB9,0.00587
RAB5C,0.00587
KCNH4,0.00587
HCRT,0.011287
GHDC,0.011287
STAT5B,0.0057506
STAT5A,0.022874
STAT3,0.0023561
PTRF,0.0032057
ATP6V0A1,0.0032857
NAGLU,0.0026279
HSD17B1,0.0021816
COASY,0.001185
MLX,0.0013471
PSMC3IP,0.0015094
FAM134C,0.0018765
TUBG1,0.0025408
TUBG2,0.0028018
PLEKHH3,0.0029207
CCR10,0.002927
CNTNAP1,0.0028834
EZH1,0.0089049
RAMP2,0.024309
VPS25,0.015905
WNK4,0.034761
COA3,0.034761
CNTD1,0.034761
RPL27,0.047446
IFI35,0.047446
VAT1,0.046289
RND2,0.046289
BRCA1,0.046425
NBR1,0.043202
TMEM106A,0.043202
ARL4D,0.01213
DHX8,0.012575
ETV4,0.045163
MEOX1,0.00025607
SOST,0.029547
DUSP3,0.029547
C17orf105,0.029547
MPP3,0.022883
MPP2,0.0032313
FAM215A,0.0032313
RP11-527L4.2,0.0044946
PPY,0.0044946
PYY,0.0012097
NAGS,0.0022514
TMEM101,0.0022514
LSM12,0.0057085
G6PC3,0.00020604
HDAC5,0.00020571
C17orf53,0.00018932
ASB16,0.00018094
TMUB2,0.00025852
ATXN7L3,0.00025852
UBTF,0.00015562
SLC4A1,0.0038221
AC003102.1,0.0035807
AC003043.1,0.0022717
RUNDC3A,0.0097766
SLC25A39,0.010667
GRN,0.0085786
FAM171A2,0.0074869
ITGA2B,0.010529
GPATCH8,0.0049216
FZD2,0.00095991
C17orf104,0.033085
CCDC43,0.033085
DBF4B,0.0085397
ADAM11,0.0085397
GJC1,0.036495
HIGD1B,0.036495
EFTUD2,0.0026255
CCDC103,0.0026255
FAM187A,0.0072604
GFAP,0.0052657
KIF18B,0.0040283
C1QL1,0.0040283
DCAKD,0.00048077
NMT1,0.0004931
PLCD3,0.00090883
ACBD4,0.00023018
HEXIM1,0.00074626
HEXIM2,0.0018168
FMNL1,0.00077658
SPATA32,0.0034392
ARHGAP27,0.0055416
CRHR1,0.00082579
SPPL2C,0.0065475
MAPT,0.0044759
STH,0.010599
KANSL1,0.0013971
ARL17B,0.0020953
NSF,0.007931
WNT3,0.0023496
WNT9B,0.00042029
GOSR2,0.00093441
RP11-156P1.2,0.0011025
RPRML,0.0024091
CDC27,0.0030126
MYL4,0.0012067
ITGB3,0.0028027
ITGB3,0.0028027
EFCAB13,0.0053624
NPEPPS,0.010625
KPNB1,0.0084151
TBKBP1,0.0040477
TBX21,0.0034871
OSBPL7,0.0023337
MRPL10,0.00076238
LRRC46,0.00035425
SCRN2,0.00015795
SP6,0.00022189
SP2,0.0052163
PNPO,0.0039121
PRR15L,0.0041047
CDK5RAP3,0.0075207
COPZ2,0.0028192
NFE2L1,0.0078787
CBX1,0.013591
SNX11,0.02052
SKAP1,0.010355
HOXB1,0.00776
HOXB2,0.0093859
HOXB3,0.010675
HOXB4,0.010675
HOXB5,0.010675
HOXB6,0.010675
HOXB7,0.011146
HOXB8,0.014513
HOXB9,0.011914
PRAC1,0.0022547
HOXB13,0.0022547
TTLL6,0.0059373
CALCOCO2,0.008033
ATP5G1,0.01389
UBE2Z,0.016085
SNF8,0.015641
GIP,0.019267
IGF2BP1,0.0082255
B4GALNT2,0.0010449
GNGT2,0.0013409
ABI3,0.0014734
PHOSPHO1,0.001461
ZNF652,0.013524
RP11-81K2.1,2.1458e-06
PHB,4.2305e-05
NGFR,0.003202
NXPH3,0.012292
SPOP,0.0062837
SLC35B1,0.050093
FAM117A,0.015468
KAT7,0.019364
TAC4,0.019364
DLX4,0.004267
DLX3,0.0079322
ITGA3,0.0032432
PDK2,0.0020448
SAMD14,0.00078643
PPP1R9B,0.00073131
SGCA,0.00080641
COL1A1,0.00028171
TMEM92,0.0017729
XYLT2,0.0078486
MYCBPAP,0.036321
EPN3,0.036321
SPATA20,0.036321
CACNA1G,0.0055819
ABCC3,0.0083381
ANKRD40,0.011607
LUC7L3,0.0051438
WFIKKN2,0.0013142
TOB1,0.0032871
SPAG9,0.0065702
NME1,0.0073914
NME1-NME2,0.0066052
NME2,0.0066052
MBTD1,0.024919
UTP18,0.027266
CA10,0.00025806
AC102948.2,2.5988e-05
C17orf112,0.0032354
KIF2B,0.014476
TOM1L1,0.0039783
COX11,0.0054231
STXBP4,0.0089251
HLF,0.0002157
MMD,0.0014698
TMEM100,0.01255
PCTP,0.0023451
ANKFN1,0.0041014
NOG,0.00029082
C17orf67,0.002582
DGKE,0.002582
TRIM25,0.018221
COIL,0.033579
SCPEP1,0.022876
AKAP1,0.0005137
MSI2,1.9442e-06
CCDC182,0.0051597
MRPS23,0.013167
CUEDC1,0.0050025
VEZF1,0.0012157
RP11-159D12.5,0.0058126
SRSF1,0.0089347
DYNLL2,0.0023632
OR4D1,0.0033734
OR4D2,0.0033734
EPX,0.0034152
MKS1,0.0034152
LPO,0.0040569
MPO,0.046223
BZRAP1,0.0013184
SUPT4H1,0.0013184
RNF43,0.0013184
MTMR4,0.02011
SEPT4,0.02011
C17orf47,0.02011
TEX14,0.0088189
TRIM37,0.033259
SKA2,0.0070298
PRR11,0.00079424
CTD-2510F5.6,0.0018365
SMG8,0.0018365
GDPD1,0.0049053
YPEL2,0.00077736
DHX40,0.013642
CLTC,0.0079628
PTRH2,0.01314
VMP1,0.01302
TUBD1,0.01302
RPS6KB1,0.00032451
RP11-178C3.1,0.0008097
RNFT1,0.0008097
HEATR6,0.0037726
CA4,0.0037909
USP32,0.00068481
C17orf64,0.02965
APPBP2,0.0044314
RP11-15E18.4,0.00043262
PPM1D,0.013023
BCAS3,0.0036593
TBX2,0.016049
C17orf82,0.016049
TBX4,0.00084639
NACA2,0.020416
BRIP1,0.003562
INTS2,0.0080204
MED13,0.0082198
RP11-51L5.7,0.034551
EFCAB3,0.00056593
METTL2A,0.0030834
TLK2,0.00042128
MRC2,0.0030711
MARCH10,0.0042659
TANC2,0.0049646
CYB561,0.0034454
ACE,0.00020274
ACE,0.00020274
KCNH6,0.0069152
DCAF7,0.00024715
TACO1,0.0041399
MAP3K3,0.0063456
LIMD2,0.044191
STRADA,0.043094
RP11-51F16.8,0.043094
CCDC47,0.027772
DDX42,0.0075399
FTSJ3,0.002639
PSMC5,0.002639
SMARCD2,0.00071845
CSH2,0.0011694
GH2,0.0011694
CSH1,0.0011694
CSHL1,0.0018863
GH1,0.0018863
CD79B,0.0018863
SCN4A,0.00090954
C17orf72,0.012823
ICAM2,0.049782
ERN1,0.015103
TEX2,0.032303
CEP95,0.033432
SMURF2,0.033432
LRRC37A3,0.037571
GNA13,0.030675
RGS9,0.0010456
AXIN2,0.00043117
CTD-2535L24.2,0.00043117
CEP112,0.00010254
APOH,0.00067281
PRKCA,3.6919e-05
CACNG5,0.0030248
CACNG4,0.0074715
AC005544.1,0.0088643
CACNG1,0.0078527
HELZ,0.0052642
PSMD12,0.0023918
PITPNC1,1.9952e-06
NOL11,0.0045217
BPTF,0.01942
KPNA2,0.039585
ARSG,0.0033534
SLC16A6,0.032516
WIPI1,0.0050614
PRKAR1A,0.0048419
FAM20A,0.00093857
AC079210.1,0.0060973
ABCA8,0.021391
ABCA9,0.00041793
ABCA6,0.00089026
ABCA10,0.0063059
ABCA5,0.0050953
MAP2K6,4.3071e-05
KCNJ16,0.027992
KCNJ2,0.0042721
AC007461.1,0.009148
SOX9,0.0021354
SLC39A11,6.1989e-05
SSTR2,0.0063832
COG1,0.016993
FAM104A,0.0090359
C17orf80,0.0069071
CPSF4L,0.0044135
CDC42EP4,0.0014413
SDK2,2.041e-06
RPL38,0.00021756
TTYH2,0.00015795
DNAI2,0.00034115
KIF19,0.00016704
AC103809.2,0.0001768
BTBD17,0.0001768
GPR142,0.0017716
GPRC5C,0.0011775
CD300A,0.00074854
CD300LB,0.0012475
CD300C,0.0012475
CD300LD,0.0019431
C17orf77,0.0019431
CD300E,0.0098853
RAB37,0.00024369
CD300LF,0.0023124
SLC9A3R1,0.0001348
NAT9,0.00021356
TMEM104,0.00043499
GRIN2C,0.013308
FDXR,0.013739
FADS6,0.011882
USH1G,0.012689
OTOP2,0.012534
OTOP3,0.015846
HID1,0.0012346
CDR2L,0.0068504
ICT1,0.0097359
KCTD2,0.00087264
ATP5H,0.0011151
SLC16A5,0.0006836
ARMC7,0.00036099
NT5C,0.0038668
HN1,0.001983
SUMO2,0.022306
NUP85,0.022306
GGA3,0.022306
MRPS7,0.01049
MIF4GD,0.027082
SLC25A19,0.027082
GRB2,0.0069666
KIAA0195,0.0093509
CASKIN2,0.0075272
TSEN54,0.0068793
LLGL2,0.0059509
MYO15B,0.006418
RECQL5,0.0152
SMIM5,0.0152
SMIM6,0.0152
SAP30BP,0.0030783
ITGB4,0.0028586
GALK1,0.004573
H3F3B,0.0052516
UNK,0.0052516
UNC13D,0.010207
WBP2,0.016448
TRIM47,0.013259
TRIM65,0.0055111
MRPL38,0.0086959
RP11-552F3.12,0.005294
FBF1,0.005294
ACOX1,0.0033386
TEN1,0.00077676
CDK3,0.0011773
EVPL,0.00060087
SRP68,0.00040191
ZACN,0.00013782
GALR2,0.00040191
EXOC7,4.3095e-05
FOXJ1,0.00017686
RNF157,7.3471e-05
UBALD2,0.0099745
QRICH2,0.0099745
PRPSAP1,0.0070856
SPHK1,0.014856
UBE2O,0.013123
AANAT,0.0035536
RHBDF2,0.0037262
CYGB,0.0078164
PRCD,0.0070318
ST6GALNAC2,0.0010109
ST6GALNAC1,0.0001305
MXRA7,0.0011162
JMJD6,0.0023045
METTL23,0.0017218
RP11-318A15.7,0.0012451
SRSF2,0.0015846
MFSD11,0.0091012
MGAT5B,0.00015907
SEC14L1,6.3907e-05
SEPT9,0.0038964
FLJ45079,0.00017798
TNRC6C,5.8852e-05
TMC6,0.0014827
TMC8,0.0014827
C17orf99,0.00053401
SYNGR2,8.7673e-05
TK1,2.3016e-05
AFMID,2.7042e-05
BIRC5,2.0088e-05
AC087645.1,1.5936e-05
TMEM235,0.00064452
SOCS3,0.0027233
PGS1,0.0025674
DNAH17,7.1166e-06
AC061992.1,0.00028912
DNAH17-AS1,0.00037747
CYTH1,0.0017937
USP36,0.0017279
TIMP2,8.8093e-05
DDC8,0.00015842
LGALS3BP,3.2951e-05
CANT1,2.2698e-06
C1QTNF1-AS1,6.462e-06
C1QTNF1,0.0012303
ENGASE,0.0035455
RBFOX3,9.9833e-07
ENPP7,0.00063937
CBX2,0.0013759
CBX8,0.0023896
CBX4,0.0042957
TBC1D16,0.00051942
CCDC40,0.0055256
GAA,0.017108
EIF4A3,0.015427
CARD14,0.0021598
SGSH,0.0014461
SLC26A11,0.00021582
RNF213,1.05e-05
ENDOV,6.5715e-05
NPTX1,0.0052706
RPTOR,4.2242e-05
CHMP6,0.0041764
AC127496.1,0.00473
BAIAP2,0.00013426
AATK,0.00040211
AZI1,1.6698e-05
ENTHD2,0.00034232
C17orf89,0.0010361
SLC38A10,0.0032805
TMEM105,0.0013636
RP11-1055B8.6,0.00083213
RP11-1055B8.7,0.0007568
ACTG1,0.0032609
FSCN2,0.0032609
C17orf70,0.003349
NPLOC4,0.001417
PDE6G,0.0095928
OXLD1,0.0095928
CCDC137,0.0095928
ARL16,0.0031972
HGS,0.0010343
MRPL12,0.0010343
SLC25A10,0.0010343
SLC25A10,0.0010343
GCGR,0.009676
FAM195B,0.0033708
AC174470.1,0.0033708
PPP1R27,0.0033708
P4HB,0.0013413
ARHGDIA,0.0039627
ALYREF,0.0039203
ANAPC11,0.0039203
NPB,0.0039203
PCYT2,0.0017937
SIRT7,0.00108
MAFG,0.0015627
PYCR1,0.0085933
MYADML2,0.011371
NOTUM,0.009333
ASPSCR1,0.0055936
STRA13,0.0038653
LRRC45,0.0033251
RAC3,0.0014568
DCXR,0.0014734
RFNG,0.00051154
GPS1,0.0010191
DUS1L,0.003478
FASN,0.014971
CCDC57,0.020456
SLC16A3,0.012387
CSNK1D,0.0097359
AC132872.2,0.0028506
CD7,0.00092991
SECTM1,0.0022323
TEX19,0.0058475
UTS2R,0.0087451
OGFOD3,0.0081823
HEXDC,0.012747
C17orf62,0.001046
NARF,0.0017399
FOXK2,0.00039006
WDR45B,0.0019138
RAB40B,0.0025771
FN3KRP,0.00058097
FN3K,0.0013837
TBCD,0.0011726
ZNF750,0.001793
B3GNTL1,0.00017296
METRNL,0.00044288
RP11-683L23.1,0.009505
USP14,0.011643
THOC1,0.019584
COLEC12,4.3393e-05
CETN1,0.0015472
CLUL1,0.0011664
C18orf56,0.0051965
TYMS,0.014716
ENOSF1,0.011849
YES1,0.0065868
ADCYAP1,0.00084617
METTL4,0.00036911
NDC80,4.5096e-05
SMCHD1,1.9063e-06
EMILIN2,0.00051706
LPIN2,0.00010603
MYOM1,0.0010903
MYL12A,0.0089545
MYL12B,0.0089545
TGIF1,0.00067121
DLGAP1,3.2517e-06
C18orf42,0.00019165
ZBTB14,0.0014954
EPB41L3,0.0015511
TMEM200C,0.00026018
L3MBTL4,2.9458e-06
C18orf64,3.5859e-06
ARHGAP28,0.004659
LAMA1,3.212e-05
LRRC30,0.00066582
PTPRM,0.0011736
AP001094.1,0.0019142
RAB12,0.00030668
SOGA2,0.00022866
NDUFV2,0.00077902
ANKRD12,0.00088429
TWSG1,0.028083
RALBP1,0.0086061
PPP4R1,0.0095103
RAB31,3.4815e-08
TXNDC2,0.0011835
VAPA,0.0039644
APCDD1,0.00044615
NAPG,0.0033079
PIEZO2,3.2498e-05
GNAL,0.00011127
CHMP1B,0.00051404
MPPE1,0.00044484
IMPA2,0.0032471
ANKRD62,0.036831
CIDEA,0.0063444
TUBB6,0.0098128
AFG3L2,0.0081718
SLMO1,0.0039707
SPIRE1,0.00029653
AP005482.1,0.0069523
PSMG2,0.00085174
CEP76,0.00081638
PTPN2,6.2989e-05
SEH1L,0.00015101
CEP192,0.00074632
LDLRAD4,1.8488e-09
FAM210A,0.0022602
RNMT,0.0057949
MC5R,0.016978
MC2R,0.00093051
ZNF519,0.032081
POTEC,0.0014381
ANKRD30B,0.0034775
GREB1L,0.00090873
ESCO1,0.0021112
SNRPD1,0.0062454
ABHD3,0.011769
MIB1,0.001316
RP11-595B24.2,0.012005
GATA6,0.00056191
CTAGE1,0.00072055
RBBP8,0.024041
CABLES1,2.6998e-05
TMEM241,0.00026284
RIOK3,0.012127
C18orf8,0.008644
NPC1,0.013266
ANKRD29,0.013034
LAMA3,0.017951
TTC39C,0.0086928
CABYR,0.010333
OSBPL1A,0.00073925
IMPACT,0.0032514
HRH4,0.0038661
ZNF521,4.0809e-05
SS18,2.8329e-05
PSMA8,4.9232e-05
TAF4B,0.0002251
KCTD1,1.989e-05
AQP4,0.0051035
CHST9,0.0036523
CDH2,0.0044141
DSC3,0.00054484
DSC2,0.0017091
DSC1,0.00015788
DSG1,3.6614e-05
DSG4,3.5337e-05
DSG3,0.0005357
DSG2,0.0034645
TTR,0.022479
B4GALT6,0.010178
SLC25A52,0.0038185
TRAPPC8,0.00065452
RNF125,0.00041501
RNF138,0.0031569
GAREM,0.00017767
MEP1B,0.00068796
KLHL14,1.991e-05
AC012123.1,0.0030654
CCDC178,0.00081463
ASXL3,1.7538e-06
NOL4,0.0001403
DTNA,0.00098197
MAPRE2,0.0033449
ZNF397,0.0085608
ZSCAN30,0.0078496
ZNF24,0.018171
ZNF396,0.015852
RP11-322E11.6,2.8799e-05
INO80C,4.0959e-05
GALNT1,0.019446
SLC39A6,0.01689
ELP2,0.0078529
MOCOS,0.0016581
FHOD3,1.2274e-05
TPGS2,0.020786
KIAA1328,0.0069572
CELF4,1.9069e-06
PIK3C3,0.006231
RIT2,0.0036447
SETBP1,0.00065776
SLC14A2,0.007397
SLC14A1,0.0066894
SIGLEC15,5.7873e-05
EPG5,4.7424e-05
PSTPIP2,0.0012573
ATP5A1,0.001192
HAUS1,0.0011398
C18orf25,0.001029
RNF165,0.0027969
LOXHD1,0.00026078
ST8SIA5,0.00033756
PIAS2,0.037125
SMAD2,2.3972e-05
ZBTB7C,2.5503e-06
AC091150.1,0.00036713
CTIF,1.2712e-05
SMAD7,0.0013314
DYM,0.0084331
C18orf32,0.0098789
RPL17-C18orf32,0.0098789
RPL17,0.0040608
LIPG,0.00016832
ACAA2,0.00015328
RP11-886H22.1,0.0019313
MYO5B,0.0015153
MAPK4,0.00042558
MRO,0.00045368
ME2,0.0041347
ELAC1,0.0034593
RP11-729L2.2,0.00012633
SMAD4,6.0814e-05
MEX3C,0.00079647
DCC,4.0925e-05
MBD2,0.0063934
POLI,0.004045
STARD6,0.00020137
C18orf54,0.00061834
DYNAP,0.00018939
RAB27B,0.0012278
CCDC68,0.0507
TCF4,0.00431
TXNL1,0.0069788
WDR7,0.00026803
BOD1L2,0.044782
ST8SIA3,0.0035951
ONECUT2,0.00069239
FECH,6.8518e-05
NARS,0.0060286
ATP8B1,0.00010874
NEDD4L,0.0017885
ALPK2,0.00019639
MALT1,0.00014925
ZNF532,0.00199
SEC11C,0.00013374
GRP,0.01312
RAX,0.0060081
CPLX4,0.0018698
LMAN1,0.0033008
CCBE1,0.00012014
PMAIP1,0.0039015
MC4R,0.0015305
CDH20,0.00024854
RNF152,0.012425
PIGN,0.013237
KIAA1468,0.0056911
TNFRSF11A,0.001842
ZCCHC2,0.00037156
PHLPP1,0.010925
AC015989.1,0.012136
AC015989.2,0.012073
BCL2,9.5496e-05
KDSR,0.0055008
VPS4B,0.0079845
SERPINB5,0.0052111
SERPINB12,0.00026978
SERPINB13,0.00024361
SERPINB4,0.00064381
SERPINB3,0.0017103
SERPINB7,0.0035013
SERPINB10,0.004253
AC009802.1,0.004253
HMSD,0.0019452
SERPINB8,0.0019452
CDH7,0.030775
CDH19,0.003533
DSEL,0.0014686
TMX3,0.013335
CCDC102B,0.00098012
RP11-861L17.3,0.0041186
DOK6,0.0015898
CD226,0.0027179
RTTN,0.00037371
SOCS6,0.00088356
RP11-41O4.1,0.0015826
GTSCR1,0.0062915
RP11-723G8.2,0.015901
CBLN2,2.6583e-05
NETO1,0.0012267
RP11-169F17.1,0.016145
FBXO15,0.002821
TIMM21,0.0016612
CYB5A,0.022189
C18orf63,0.0044838
FAM69C,5.5202e-06
CNDP2,4.8425e-05
CNDP1,8.3473e-05
ZNF407,0.00026721
ZADH2,0.00017537
TSHZ1,8.1299e-05
RP11-321M21.3,1.9559e-05
SMIM21,2.1205e-05
RP11-94B19.4,0.0014456
ZNF516,0.00018681
RP11-17M16.1,0.0017746
LINC00908,0.00024341
RP11-162A12.2,1.4302e-05
ZNF236,2.2006e-05
MBP,0.00013489
GALR1,6.9393e-06
SALL3,1.8774e-05
ATP9B,0.0042471
NFATC1,0.0012108
AC018445.1,0.014306
CTDP1,0.0019653
KCNG2,9.7052e-05
PQLC1,3.5274e-05
HSBP1L1,8.3616e-05
TXNL4A,0.0015619
RP11-795F19.5,0.003367
RBFA,0.0054687
ADNP2,0.0015079
AC139100.2,0.00016979
PARD6G,0.00024581
PPAP2C,6.35e-06
MIER2,4.1547e-08
THEG,3.2776e-06
C2CD4C,3.8441e-06
SHC2,1.497e-06
ODF3L2,0.000155
MADCAM1,2.1847e-06
TPGS1,1.5487e-06
CDC34,9.2036e-07
GZMM,1.339e-06
BSG,4.7144e-06
HCN2,3.1895e-05
POLRMT,1.8363e-06
FGF22,0.00017686
RNF126,0.00026536
FSTL3,0.0013325
PRSS57,0.002526
PALM,0.00075243
MISP,0.0022608
PTBP1,0.00054882
LPPR3,0.00054882
AZU1,3.2524e-05
PRTN3,0.00034774
ELANE,0.0056554
CFD,0.0056663
MED16,0.0056663
R3HDM4,4.545e-05
KISS1R,0.00034632
ARID3A,0.00027
WDR18,0.00027826
AC004528.1,0.00031153
GRIN3B,0.00029304
TMEM259,0.00035673
CNN2,0.0038407
ABCA7,0.0012483
HMHA1,0.00315
POLR2E,0.00315
GPX4,0.0072867
SBNO2,0.001863
STK11,0.00093847
C19orf26,0.00093847
ATP5D,0.00098887
MIDN,7.1665e-05
CIRBP,4.0601e-05
C19orf24,4.0601e-05
MUM1,1.4385e-05
EFNA2,5.9604e-06
NDUFS7,0.00026639
GAMT,0.00026639
DAZAP1,0.00031308
RPS15,0.013884
AC027307.3,0.0090035
APC2,0.00089038
C19orf25,0.024101
PCSK4,0.024101
REEP6,0.024101
ADAMTSL5,0.0051492
PLK5,0.0014529
MEX3D,0.0015697
MBD3,5.2553e-05
UQCR11,4.3228e-05
UQCR11,4.3228e-05
TCF3,3.7809e-05
ONECUT3,0.00015276
ATP8B3,0.00060486
REXO1,0.0011885
KLF16,0.016284
ABHD17A,0.0087085
SCAMP4,0.014234
ADAT3,0.018188
CSNK1G2,0.010799
BTBD2,0.0069199
MKNK2,0.00025755
MOB3A,0.0030844
IZUMO4,0.004251
AP3D1,0.0010921
DOT1L,9.1825e-05
PLEKHJ1,0.00017891
SF3A2,0.00017891
AMH,0.00017891
JSRP1,0.00013692
OAZ1,0.00013692
C19orf35,0.00011896
LINGO3,0.00067239
LSM7,0.0010119
TMPRSS9,0.0022274
TIMM13,0.0026807
LMNB2,0.001161
GADD45B,3.1621e-05
GNG7,6.024e-07
DIRAS1,0.00057193
AC006538.4,0.0012092
SLC39A3,0.0014771
SGTA,0.0064056
THOP1,0.01536
ZNF554,0.0007725
ZNF555,0.00013498
ZNF556,0.00052408
ZNF57,0.00043652
ZNF77,0.00012167
TLE6,0.0021162
TLE2,0.00062746
AES,0.0018341
GNA11,0.00015083
GNA15,0.00024099
S1PR4,0.00094176
NCLN,0.00056693
CELF5,1.2214e-05
NFIC,6.5986e-05
C19orf77,0.0031601
DOHH,0.0081155
FZR1,0.0050281
MFSD12,0.00045262
C19orf71,0.0011591
HMG20B,0.00013396
GIPC3,9.6803e-05
TBXA2R,9.6803e-05
CACTIN,0.00030596
PIP5K1C,0.00021295
TJP3,0.00024779
APBA3,0.0066293
MRPL54,0.0044426
RAX2,0.0044426
MATK,0.0037542
ZFR2,0.0021738
ATCAY,0.00033154
NMRK2,0.00016128
DAPK3,0.00013904
EEF2,0.00015255
PIAS4,0.00072122
AC016586.1,0.0012547
ZBTB7A,0.00044032
MAP2K2,0.00031091
CREB3L3,0.00020983
SIRT6,5.2446e-05
ANKRD24,0.018131
EBI3,0.019514
CCDC94,0.019119
SHD,0.019119
TMIGD2,0.018172
FSD1,0.01437
STAP2,0.00031708
MPND,0.0013695
SH3GL1,0.0035217
HDGFRP2,0.013133
PLIN4,0.00031769
PLIN5,0.0023181
CTB-50L17.14,0.0012084
LRG1,0.0012084
SEMA6B,0.00079003
TNFAIP8L1,0.0072511
C19orf10,0.0072511
DPP9,0.007336
FEM1A,0.0012018
TICAM1,0.0016315
PLIN3,0.0010283
ARRDC5,0.00044192
KDM4B,4.5481e-05
PTPRS,8.7695e-05
ZNRF4,0.0004561
SAFB2,0.027586
LONP1,0.0018569
CATSPERD,0.0026972
PRR22,0.0030951
CTB-54O9.9,0.0030951
DUS3L,0.0028574
NRTN,0.00066753
FUT6,0.00061746
FUT3,0.0012195
FUT5,0.0014509
AC024592.12,0.0014509
NDUFA11,0.0049243
AC104532.2,0.00854
VMAC,0.0078778
CAPS,0.00854
RANBP3,0.0092434
RFX2,0.0022742
ACSBG2,0.0031292
MLLT1,0.002355
ACER1,0.00052022
CLPP,0.0026931
ALKBH7,0.0032865
PSPN,0.0041986
GTF2F1,0.0041986
KHSRP,0.0040542
SLC25A41,0.0040542
SLC25A23,0.0018496
CRB3,0.00019196
DENND1C,0.00036706
TUBB4A,0.00022232
TNFSF9,0.00046536
CD70,0.0022538
TNFSF14,0.0016232
C3,0.0010242
GPR108,0.0015742
TRIP10,0.0021211
SH2D3A,0.0018128
VAV1,0.00045837
EMR1,2.4026e-05
AC025278.1,0.0066704
MBD3L5,0.00052142
MBD3L4,0.00043966
MBD3L2,0.00033815
MBD3L3,0.00028769
ZNF557,0.00011069
INSR,2.464e-05
CTB-133G6.1,0.00039689
CTD-2207O23.3,0.00014814
ARHGEF18,0.00084981
PEX11G,0.0098938
C19orf45,0.0098938
CTD-2207O23.12,0.0040652
ZNF358,0.0040652
MCOLN1,0.0040652
CTD-2207O23.10,0.0040652
PNPLA6,0.0013145
CAMSAP3,0.013131
XAB2,0.031203
PET100,0.031203
CTD-3214H19.4,0.031203
PCP2,0.031203
STXBP2,0.024127
RETN,0.0018289
C19orf59,0.0013644
CTD-3214H19.16,0.0013644
TRAPPC5,0.0013644
FCER2,0.0013644
CLEC4G,0.0010518
CD209,0.00046554
CLEC4M,0.0062005
EVI5L,0.021989
CTD-3193O13.9,0.039713
LRRC8E,0.025418
AC010336.1,0.02424
MAP2K7,0.02424
TGFBR3L,0.019212
SNAPC2,0.016247
CTXN1,0.011928
TIMM44,0.011928
ELAVL1,0.0080727
CCL25,0.0070943
FBN3,0.0020625
CERS4,0.0008859
CD320,0.013488
NDUFA7,0.0067221
NDUFA7,0.0067221
RPS28,0.0067221
KANK3,0.00037313
ANGPTL4,0.00098259
RAB11B,0.000654
MARCH2,0.00081879
HNRNPM,0.0010555
PRAM1,0.0020294
ZNF414,0.0047454
MYO1F,0.00052229
ADAMTS10,0.0002077
ACTL9,0.0048279
OR2Z1,0.0065361
ZNF558,0.035492
MBD3L1,0.035492
MUC16,0.00030402
OR1M1,0.00073582
OR7G2,0.00073582
OR7G1,0.00073582
